"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:03:18,4781794","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager\OneDrive!S-1-5-21-1954885551-2068432198-3101717203-1001!Personal|64596177a8974798aa3cdca7b318b4cb\RecycleBinUrl","NAME NOT FOUND","Length: 144"
"15:03:18,4782118","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager\OneDrive!S-1-5-21-1954885551-2068432198-3101717203-1001!Personal|64596177a8974798aa3cdca7b318b4cb\Cid","SUCCESS","Type: REG_SZ, Length: 34, Data: e1e08992052accdc"
"15:03:18,4782577","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager\OneDrive!S-1-5-21-1954885551-2068432198-3101717203-1001!Personal|64596177a8974798aa3cdca7b318b4cb\TenantName","NAME NOT FOUND","Length: 144"
"15:03:18,4782898","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager\OneDrive!S-1-5-21-1954885551-2068432198-3101717203-1001!Personal|64596177a8974798aa3cdca7b318b4cb\UserFirstName","NAME NOT FOUND","Length: 144"
"15:03:18,4783508","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager\OneDrive!S-1-5-21-1954885551-2068432198-3101717203-1001!Personal|64596177a8974798aa3cdca7b318b4cb\IconOverlayHandler_0","NAME NOT FOUND","Length: 90"
"15:03:18,4783838","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager\OneDrive!S-1-5-21-1954885551-2068432198-3101717203-1001!Personal|64596177a8974798aa3cdca7b318b4cb\AUMID","SUCCESS","Type: REG_SZ, Length: 92, Data: Microsoft.OneDriveSync_8wekyb3d8bbwe!OneDrive"
"15:03:18,4784401","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager\OneDrive!S-1-5-21-1954885551-2068432198-3101717203-1001!Personal|64596177a8974798aa3cdca7b318b4cb\MenuVerbHandler_0","NAME NOT FOUND","Length: 90"
"15:03:18,4868359","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager\OneDrive!S-1-5-21-1954885551-2068432198-3101717203-1001!Personal|64596177a8974798aa3cdca7b318b4cb\CopyHook","SUCCESS","Type: REG_SZ, Length: 78, Data: {F37369D9-1C22-40A0-A997-0B4D5F7B6637}"
"15:03:18,4869406","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager\OneDrive!S-1-5-21-1954885551-2068432198-3101717203-1001!Personal|64596177a8974798aa3cdca7b318b4cb\UserSyncRoots","SUCCESS","Desired Access: Read"
"15:03:18,4871428","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager\OneDrive!S-1-5-21-1954885551-2068432198-3101717203-1001!Personal|64596177a8974798aa3cdca7b318b4cb\PendingRedirectionSyncRoots","NAME NOT FOUND","Desired Access: Read"
"15:03:18,4875622","mspaint.exe","20252","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\fb7fcbc6-7156-5a5b-eabd-0be47b14f453","NAME NOT FOUND","Length: 528"
"15:03:18,4876263","mspaint.exe","20252","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\fb7fcbc6-7156-5a5b-eabd-0be47b14f453","NAME NOT FOUND","Length: 528"
"15:03:18,4879142","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","NAME NOT FOUND","Desired Access: Read"
"15:03:18,4879835","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","REPARSE GLOBAL","Desired Access: Read"
"15:03:18,4880476","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}","SUCCESS","Desired Access: Read"
"15:03:18,4882014","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"15:03:18,4882775","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"15:03:18,4884395","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4884772","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"15:03:18,4886225","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4886598","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\(Default)","BUFFER OVERFLOW","Length: 12"
"15:03:18,4887788","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4888159","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\(Default)","SUCCESS","Type: REG_SZ, Length: 80, Data: Property System Apartment Class Factory"
"15:03:18,4889522","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"15:03:18,4890284","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\InprocServer32","SUCCESS","Desired Access: Read"
"15:03:18,4891588","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4891979","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"15:03:18,4893202","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4893580","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\InProcServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"15:03:18,4894786","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4895259","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"15:03:18,4896618","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4896996","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"15:03:18,4898334","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4898689","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 20, Data: Apartment"
"15:03:18,4900307","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"15:03:18,4901051","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"15:03:18,4902260","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"15:03:18,4902986","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"15:03:18,4904048","mspaint.exe","20252","RegOpenKey","HKCR\PackagedCom\TreatAsClassIndex","NAME NOT FOUND","Desired Access: Read"
"15:03:18,4904476","mspaint.exe","20252","RegOpenKey","HKCR\PackagedCom\ClassIndex\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","NAME NOT FOUND","Desired Access: Read"
"15:03:18,4905122","mspaint.exe","20252","RegOpenKey","HKCR\PackagedCom\TreatAsClassIndex","NAME NOT FOUND","Desired Access: Read"
"15:03:18,4905490","mspaint.exe","20252","RegOpenKey","HKCR\PackagedCom\ClassIndex\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","NAME NOT FOUND","Desired Access: Read"
"15:03:18,4907055","mspaint.exe","20252","RegOpenKey","\REGISTRY\WC\Silo45933c16-a2c3-cbb9-89d8-1a186d576ba6user_classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","NAME NOT FOUND","Desired Access: Read"
"15:03:18,4907529","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","REPARSE GLOBAL","Desired Access: Read"
"15:03:18,4908050","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}","SUCCESS","Desired Access: Read"
"15:03:18,4909335","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"15:03:18,4910111","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"15:03:18,4911792","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4912188","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"15:03:18,4913476","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4913869","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\(Default)","BUFFER OVERFLOW","Length: 12"
"15:03:18,4915311","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"15:03:18,4915725","mspaint.exe","20252","RegQueryValue","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\(Default)","SUCCESS","Type: REG_SZ, Length: 80, Data: Property System Apartment Class Factory"
"15:03:18,4917349","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"15:03:18,4918164","mspaint.exe","20252","RegOpenKey","HKCR\CLSID\{9cfc2df3-6ba3-46ef-a836-e519e81f0ec4}\InprocServer32","SUCCESS","Desired Access: Read"
"15:03:18,4919497","mspaint.exe","20252","RegOpenKey","HKCU\Software\Classes\CLSID\{9CFC2DF3-6BA3-46EF-A836-E519E81F0EC4}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
